sample_id,label,original_label,split,local_path,source_dataset,repository_url,dataset_card_url,source_revision,source_repo_file,source_url,original_id,source_group,group_strategy,split_method,declared_license,license_scope,license_evidence_url,is_synthetic,synthetic_basis,generator,source_file_sha256,raw_image_sha256,local_sha256,perceptual_dhash,mime,width,height,text_metadata,selection_seed,builder_version,label_audit_status
financial_promotion-0edeb837e61daae4,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-0edeb837e61daae4.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/kite-capital/0,,kite-capital:0,pil-financial-campaign::kite-capital,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,0edeb837e61daae43ef712782a97e151e2a817cd3d8c4271148382aa98d48b6b,ce7acba97e8a292033dfc5d46759d9361d59516d6379b8568e06cc4a2d3a033f,bab2c5556c3eccc9,image/jpeg,640,640,"{""brand"": ""KITE CAPITAL"", ""campaign_id"": ""kite-capital"", ""headline"": ""Diversify beyond cash"", ""offer"": ""Risk-rated sample"", ""product"": ""Mutual funds"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-136c14636862a158,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-136c14636862a158.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/zenith-zero/2,,zenith-zero:2,pil-financial-campaign::zenith-zero,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,136c14636862a158315803cae4e9edd019c13388270535bbe521b8e97ff48878,747d961369295273c5606b75ff9e861ad663eb85a1595f0f6a923b3383820327,bebac5c46c1ccccf,image/jpeg,640,640,"{""brand"": ""ZENITH ZERO FEE"", ""campaign_id"": ""zenith-zero"", ""headline"": ""Compare commission-free trades"", ""offer"": ""$0 sample fee"", ""product"": ""Brokerage"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-14afd2fe12c979f5,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-14afd2fe12c979f5.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/kite-capital/1,,kite-capital:1,pil-financial-campaign::kite-capital,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,14afd2fe12c979f583bc15de12fe233e0a4d7df5e197da2e3518c1c8a6b9e3cf,f359a0454079d86e0f49365d6587064d93e5460408b60e5cf799cf4810962374,b2b245452c7eccc9,image/jpeg,640,640,"{""brand"": ""KITE CAPITAL"", ""campaign_id"": ""kite-capital"", ""headline"": ""Diversify beyond cash"", ""offer"": ""Risk-rated sample"", ""product"": ""Mutual funds"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-18a74a75b560e790,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-18a74a75b560e790.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/delta-dividend/0,,delta-dividend:0,pil-financial-campaign::delta-dividend,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,18a74a75b560e7901ba763d376bf474c08bf449045c0b162800763435578c727,009c595071e004578158c4901e0474cc619b264a3befac4ed78bb17841a5a22d,9abac1916c1eccc9,image/jpeg,640,640,"{""brand"": ""DELTA DIVIDEND"", ""campaign_id"": ""delta-dividend"", ""headline"": ""Put dividends on repeat"", ""offer"": ""Quarterly sample"", ""product"": ""Income stocks"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-19c51cd84f0d8980,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-19c51cd84f0d8980.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/harbor-savings/1,,harbor-savings:1,pil-financial-campaign::harbor-savings,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,19c51cd84f0d8980c879c1223018b40ffc1bd99d514af0bbd6d9de384d05222a,c59947db6bc56ceaf7553642a0e6d8572aa07df305374ba5cde389b2b5f2cff0,baba99996c3eccc1,image/jpeg,640,640,"{""brand"": ""HARBOR SAVINGS"", ""campaign_id"": ""harbor-savings"", ""headline"": ""Make every deposit count"", ""offer"": ""5.1% sample APY"", ""product"": ""Savings account"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-1c27a3dcb5e9750b,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-1c27a3dcb5e9750b.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/zenith-zero/0,,zenith-zero:0,pil-financial-campaign::zenith-zero,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,1c27a3dcb5e9750bdafa6a47287f4d4f4b2da992fee18582d86f0106f2586828,05ca48ff8b29efd494f7225415a5842de3ac35c0a4c044aeeca3034863972e95,babac9c57c4c8ccb,image/jpeg,640,640,"{""brand"": ""ZENITH ZERO FEE"", ""campaign_id"": ""zenith-zero"", ""headline"": ""Compare commission-free trades"", ""offer"": ""$0 sample fee"", ""product"": ""Brokerage"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-24f146a5bbc09f42,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-24f146a5bbc09f42.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/lumen-loans/2,,lumen-loans:2,pil-financial-campaign::lumen-loans,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,24f146a5bbc09f42f3f9fb9ffad55c81a5404e6fa99f79526847f46211da5588,0f10d513cc17d5ca9e38c1b5f3e68d81660f5cff6816c7ff028c6386d3278e26,b2b2c98d6c5ccce1,image/jpeg,640,640,"{""brand"": ""LUMEN LOANS"", ""campaign_id"": ""lumen-loans"", ""headline"": ""Compare financing options"", ""offer"": ""Sample 7.9% APR"", ""product"": ""Personal lending"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-25c6e37415456576,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-25c6e37415456576.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/quartz-quant/1,,quartz-quant:1,pil-financial-campaign::quartz-quant,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,25c6e37415456576be13bd41878897ad5b2e9e85814a0af8960532dd4e13a0fb,0c47c081aa269bdb1414cb43beef6e2a0aff824c9c5637005ae925069597dd92,bab2898d6c1cccc9,image/jpeg,640,640,"{""brand"": ""QUARTZ QUANT"", ""campaign_id"": ""quartz-quant"", ""headline"": ""Data tools for market research"", ""offer"": ""Model sample"", ""product"": ""Quant platform"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-26f326b2921028dd,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-26f326b2921028dd.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/orbit-portfolio/1,,orbit-portfolio:1,pil-financial-campaign::orbit-portfolio,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,26f326b2921028dddd7e0ac98772d6678dfa71dcc488b5cc2acb44f4305a1805,461b4bea985e83ac2909d55100049b69e3921b0c1cc6892dd1626de34397b036,baba95956c1eccc9,image/jpeg,640,640,"{""brand"": ""ORBIT PORTFOLIO"", ""campaign_id"": ""orbit-portfolio"", ""headline"": ""See your assets in one view"", ""offer"": ""Daily sample view"", ""product"": ""Portfolio tracker"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-2dbdbcd8e33f4f2d,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-2dbdbcd8e33f4f2d.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/terra-token/1,,terra-token:1,pil-financial-campaign::terra-token,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,2dbdbcd8e33f4f2db83a56f04c800da6450c684a8eb688ca6bf5a5b939945f03,4f89133d5f161d10e0edfc62eb48c8a66e7e0602ecfd30f852b6410876b5e8b7,b6b2c1c96c1cccc1,image/jpeg,640,640,"{""brand"": ""TERRA TOKEN"", ""campaign_id"": ""terra-token"", ""headline"": ""A simulated token campaign"", ""offer"": ""Sample presale"", ""product"": ""Digital token"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-317e78e007be88e7,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-317e78e007be88e7.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/flux-forex/0,,flux-forex:0,pil-financial-campaign::flux-forex,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,317e78e007be88e79d86c9054b0c9773c8aabecc92625e5969153c8fb0742602,34f59996c70f982f6582c09a6d60686d8a593f33755c139c92bade29aab1f5b8,bab6a1916c1ccc81,image/jpeg,640,640,"{""brand"": ""FLUX FOREX"", ""campaign_id"": ""flux-forex"", ""headline"": ""Explore global currency markets"", ""offer"": ""Demo account"", ""product"": ""FX trading"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-3fcfd5f48c081713,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-3fcfd5f48c081713.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ember-etf/0,,ember-etf:0,pil-financial-campaign::ember-etf,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,3fcfd5f48c081713e2217a712d57fc1b4ae70d7c700b2fe0c460a1d32489339d,7a482d1fc319d13b5e230aa0613f7bb0b7fda18c4e18a3c086c4ba8ae45d564c,aab281c1641eccc8,image/jpeg,640,640,"{""brand"": ""EMBER ETF"", ""campaign_id"": ""ember-etf"", ""headline"": ""One fund, many companies"", ""offer"": ""Low-cost sample"", ""product"": ""Index investing"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-48494a74d735504b,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-48494a74d735504b.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/terra-token/0,,terra-token:0,pil-financial-campaign::terra-token,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,48494a74d735504ba5e1cfb9f40806fa16fb1946785967fd595e7bf3f05f801c,7c0b6b1653bd4e7765ebd5988a7c9fa65380c3e717a8401d63825603f8a2ccb8,b2bac1c96c5cccc9,image/jpeg,640,640,"{""brand"": ""TERRA TOKEN"", ""campaign_id"": ""terra-token"", ""headline"": ""A simulated token campaign"", ""offer"": ""Sample presale"", ""product"": ""Digital token"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-4f62bca4c4cceb59,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-4f62bca4c4cceb59.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/quartz-quant/2,,quartz-quant:2,pil-financial-campaign::quartz-quant,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,4f62bca4c4cceb59112e3ccbe4e4778e5149cd8f226b8a9efa5b4f9d4faf4395,a1e888b6e407183ad01476b5e495d1cadb55003a4a1606e833d9cdcbc91b4cbb,bab2898d6c7cccc9,image/jpeg,640,640,"{""brand"": ""QUARTZ QUANT"", ""campaign_id"": ""quartz-quant"", ""headline"": ""Data tools for market research"", ""offer"": ""Model sample"", ""product"": ""Quant platform"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-527b289322dcc76f,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-527b289322dcc76f.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/lumen-loans/1,,lumen-loans:1,pil-financial-campaign::lumen-loans,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,527b289322dcc76fb297fa121e1295b90b5edb6e8f6e3eb211115ebd9dd77410,30335e66c9f5c4f715db9a2f51f0154e1ca4ddfcb5c524f9559155414f888b66,b2b2c9816c1cccc9,image/jpeg,640,640,"{""brand"": ""LUMEN LOANS"", ""campaign_id"": ""lumen-loans"", ""headline"": ""Compare financing options"", ""offer"": ""Sample 7.9% APR"", ""product"": ""Personal lending"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-55d2730d894287ab,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-55d2730d894287ab.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ember-etf/1,,ember-etf:1,pil-financial-campaign::ember-etf,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,55d2730d894287ab1a1348d064cac34c909669c0577ed873722f58330452185b,ad397f776a952f97df56730065bc3d61517ad8d003151e57b35a95a9e02ec1ef,a2ba81c57c7eccc9,image/jpeg,640,640,"{""brand"": ""EMBER ETF"", ""campaign_id"": ""ember-etf"", ""headline"": ""One fund, many companies"", ""offer"": ""Low-cost sample"", ""product"": ""Index investing"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-5dfe6796a85c2b3e,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-5dfe6796a85c2b3e.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/delta-dividend/1,,delta-dividend:1,pil-financial-campaign::delta-dividend,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,5dfe6796a85c2b3ecc099070f30072a7ca42065db9628d80555f8808aded182c,a38c10649916b5455b7cf813d49ed63e52e7c7d6195999cce1bde8a3bca54eeb,babac191641eccc9,image/jpeg,640,640,"{""brand"": ""DELTA DIVIDEND"", ""campaign_id"": ""delta-dividend"", ""headline"": ""Put dividends on repeat"", ""offer"": ""Quarterly sample"", ""product"": ""Income stocks"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-5e9b26c70865e092,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-5e9b26c70865e092.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/green-retire/2,,green-retire:2,pil-financial-campaign::green-retire,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,5e9b26c70865e092496a2e77a3682a6c9f694119032afc14fa1fd112da94af81,da8252c099cb9245a79afa63861fdbe123dda2f17d0f9beda3165e5b254c3c73,bab28965cc3eccc9,image/jpeg,640,640,"{""brand"": ""GREEN RETIRE"", ""campaign_id"": ""green-retire"", ""headline"": ""Plan the years ahead"", ""offer"": ""Tax-aware sample"", ""product"": ""Retirement account"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-60669e4f6af12230,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-60669e4f6af12230.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/wave-wallet/2,,wave-wallet:2,pil-financial-campaign::wave-wallet,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,60669e4f6af12230ce85ec5d1987e1e042ec427c46fde2ed7e3138377362e51b,5257700428dd9cb43c3bdb1d5ec935964a51dbf8d1e86d9ed76203db3cfd20ce,b2b28d956c1eccc9,image/jpeg,640,640,"{""brand"": ""WAVE WALLET"", ""campaign_id"": ""wave-wallet"", ""headline"": ""Send and store digital value"", ""offer"": ""Secure sample"", ""product"": ""Crypto wallet"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-70af24b4e6958eb8,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-70af24b4e6958eb8.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/ion-invest/2,,ion-invest:2,pil-financial-campaign::ion-invest,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,70af24b4e6958eb8c2914932af0c98caf7ba5ab666458e3ffb43bd598c32b414,3d54e9f2e3f0eaef41dc93c07fad2343936fa974c3ad93a67208a105dd2ea835,b2b689c9641eccc9,image/jpeg,640,640,"{""brand"": ""ION INVEST"", ""campaign_id"": ""ion-invest"", ""headline"": ""Start with a simple portfolio"", ""offer"": ""$25 sample start"", ""product"": ""Managed investing"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-73c19756a653c4b7,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-73c19756a653c4b7.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/river-rewards/2,,river-rewards:2,pil-financial-campaign::river-rewards,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,73c19756a653c4b7e6a1191e63b7157d37708b8264cb4a60e63d198df03123d8,98527291968899b7d1590585e314033b260888667374b4d64c62bbfa93bc61e5,bab2c9cd7c4ecc89,image/jpeg,640,640,"{""brand"": ""RIVER REWARDS"", ""campaign_id"": ""river-rewards"", ""headline"": ""Earn points on daily spending"", ""offer"": ""3x sample points"", ""product"": ""Credit card"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-74f3cbd7b64097a8,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-74f3cbd7b64097a8.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/harbor-savings/0,,harbor-savings:0,pil-financial-campaign::harbor-savings,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,74f3cbd7b64097a8fb2f4d17af2d280ab8100cc0691782a3a674a5809bb504e3,fadef4a8c159a4ddbfae52d48a94c8175019f168094bb4c742d67bd5c18f963f,9eba99995c2eccc9,image/jpeg,640,640,"{""brand"": ""HARBOR SAVINGS"", ""campaign_id"": ""harbor-savings"", ""headline"": ""Make every deposit count"", ""offer"": ""5.1% sample APY"", ""product"": ""Savings account"", ""variant"": ""0""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-85dd52830c5e90fb,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-85dd52830c5e90fb.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/flux-forex/1,,flux-forex:1,pil-financial-campaign::flux-forex,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,85dd52830c5e90fb01e26deb8ab8aa0eb0414a19ca31edabadec2234b6a238d1,b559c0db3aa99aca26133cbde72a1b3c282b449c2b4e0954d5a5c83a6dbdf0cd,b2baa1d16c4cccc9,image/jpeg,640,640,"{""brand"": ""FLUX FOREX"", ""campaign_id"": ""flux-forex"", ""headline"": ""Explore global currency markets"", ""offer"": ""Demo account"", ""product"": ""FX trading"", ""variant"": ""1""}",462,1.0.0,controlled generator label; text says simulated creative
financial_promotion-93fefbef673ceba2,financial_promotion,financial_promotion,train,data/capstone_dataset/train/financial_promotion/financial_promotion-93fefbef673ceba2.jpg,project_generated_financial_creatives_v1,,,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,scripts/build_capstone_dataset.py#financial/delta-dividend/2,,delta-dividend:2,pil-financial-campaign::delta-dividend,campaign id; all three visual variants stay together,deterministic_source_group_partition,project-generated; release terms not declared,no third-party visual assets; team must choose distribution terms,,true,Deterministic PIL renderer in the dataset builder,Pillow drawing primitives; seed 462; generator v1,e5635c7ddfc9fb3e7ff6332ba68152884b42eb45990e932a16e69e3cdd8d1a57,93fefbef673ceba2bf381beeea7dc4b85047a0d965237ebdba74e667d0d5dbb9,d78d05b4bf50963da76a8b4b966ffc649755216c6d184095d718c64587940549,9abac1956c7ecc89,image/jpeg,640,640,"{""brand"": ""DELTA DIVIDEND"", ""campaign_id"": ""delta-dividend"", ""headline"": ""Put dividends on repeat"", ""offer"": ""Quarterly sample"", ""product"": ""Income stocks"", ""variant"": ""2""}",462,1.0.0,controlled generator label; text says simulated creative
